measure_name,state_name,subpopulation,value,source
Smoking,West Virginia,Multiracial,32,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,South Dakota,Multiracial,32,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Minnesota,Multiracial,32,"CDC, Behavioral Risk Factor Surveillance System"
Physical Inactivity,Mississippi,Multiracial,32,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Delaware,Multiracial,34,"CDC, Behavioral Risk Factor Surveillance System"
Physical Inactivity,New Jersey,Multiracial,34,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Missouri,Multiracial,34,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Oregon,Multiracial,34,"CDC, Behavioral Risk Factor Surveillance System"
Physical Inactivity,Maine,Multiracial,34,"CDC, Behavioral Risk Factor Surveillance System"
Depression,West Virginia,Multiracial,36,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Michigan,Multiracial,36,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Idaho,Multiracial,36,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Missouri,Multiracial,36,"CDC, Behavioral Risk Factor Surveillance System"
Physical Inactivity,Louisiana,Multiracial,38,"CDC, Behavioral Risk Factor Surveillance System"
Depression,North Dakota,Multiracial,38,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Tennessee,Multiracial,42,"CDC, Behavioral Risk Factor Surveillance System"
Per Capita Income,Michigan,Multiracial,16532,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,West Virginia,Multiracial,13408,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Ohio,Multiracial,14576,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,District of Columbia,Multiracial,48096,"U.S. Census Bureau, American Community Survey PUMS"
Depression,Ohio,Multiracial,33,"CDC, Behavioral Risk Factor Surveillance System"
Excessive Drinking,Montana,Multiracial,33,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Arkansas,Multiracial,33,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,North Dakota,Multiracial,33,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Washington,Multiracial,35,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Montana,Multiracial,35,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Arkansas,Multiracial,35,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Tennessee,Multiracial,37,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,South Dakota,Multiracial,37,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Indiana,Multiracial,37,"CDC, Behavioral Risk Factor Surveillance System"
Depression,New Hampshire,Multiracial,37,"CDC, Behavioral Risk Factor Surveillance System"
Depression,Maine,Multiracial,39,"CDC, Behavioral Risk Factor Surveillance System"
Per Capita Income,Wyoming,Multiracial,17948,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Missouri,Multiracial,15682,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,South Carolina,Multiracial,13636,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Iowa,Multiracial,14156,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Hawaii,Multiracial,27444,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Wisconsin,Multiracial,16328,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Texas,Multiracial,23452,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Idaho,Multiracial,18372,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,United States,Multiracial,21657,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Washington,Multiracial,23705,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Arizona,Multiracial,20641,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Colorado,Multiracial,25201,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Massachusetts,Multiracial,24285,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,New York,Multiracial,26353,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Oklahoma,Multiracial,19337,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Maryland,Multiracial,25493,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Virginia,Multiracial,23606,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Utah,Multiracial,17502,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Kansas,Multiracial,15449,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Nevada,Multiracial,20670,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Delaware,Multiracial,16666,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Florida,Multiracial,19746,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Kentucky,Multiracial,13491,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,North Carolina,Multiracial,16746,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Louisiana,Multiracial,16746,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,North Dakota,Multiracial,18798,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Mississippi,Multiracial,14525,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Vermont,Multiracial,19906,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Montana,Multiracial,16862,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Alabama,Multiracial,16918,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Illinois,Multiracial,21230,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Alaska,Multiracial,23290,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Tennessee,Multiracial,18190,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Indiana,Multiracial,14237,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,South Dakota,Multiracial,14263,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Nebraska,Multiracial,15817,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Georgia,Multiracial,19358,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Arkansas,Multiracial,17322,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Maine,Multiracial,17334,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,New Hampshire,Multiracial,22615,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,California,Multiracial,28919,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Connecticut,Multiracial,21775,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Rhode Island,Multiracial,19751,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Minnesota,Multiracial,18811,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Pennsylvania,Multiracial,16883,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,New Mexico,Multiracial,22115,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,Oregon,Multiracial,21151,"U.S. Census Bureau, American Community Survey PUMS"
Per Capita Income,New Jersey,Multiracial,25475,"U.S. Census Bureau, American Community Survey PUMS"
Cardiovascular Diseases,District of Columbia,College Grad,3,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Utah,College Grad,3,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Connecticut,College Grad,4,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Wisconsin,College Grad,4,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Massachusetts,College Grad,4,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,District of Columbia,College Grad,4,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Connecticut,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Minnesota,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Maryland,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Maryland,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,New York,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Colorado,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Massachusetts,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,District of Columbia,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Texas,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Utah,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Illinois,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Colorado,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Vermont,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,California,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,California,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Alaska,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,New Jersey,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Washington,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Georgia,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Nebraska,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Hawaii,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Virginia,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Vermont,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Iowa,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Texas,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Massachusetts,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Rhode Island,College Grad,5,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Idaho,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,North Dakota,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Montana,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Wisconsin,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,North Carolina,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Connecticut,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Wyoming,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Georgia,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Hawaii,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Florida,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Illinois,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Minnesota,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Maine,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Montana,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Idaho,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Minnesota,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,South Carolina,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Virginia,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Tennessee,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Colorado,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Rhode Island,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Minnesota,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Vermont,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Utah,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,New York,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,New Mexico,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Kansas,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,New Hampshire,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Wyoming,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Wyoming,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Nebraska,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Nevada,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Pennsylvania,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Indiana,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Oregon,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Washington,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Texas,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,New Jersey,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Oregon,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Delaware,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Georgia,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Rhode Island,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,United States,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,New Hampshire,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,North Dakota,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Utah,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Kansas,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Wisconsin,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Michigan,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,North Dakota,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,New Jersey,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Wisconsin,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Alaska,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Indiana,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Oregon,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Maine,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,United States,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Ohio,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Missouri,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,District of Columbia,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Iowa,College Grad,6,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Ohio,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Michigan,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Hawaii,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Virginia,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Arkansas,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,New York,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Cardiovascular Diseases,Arizona,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,South Dakota,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,South Carolina,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Nebraska,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,Iowa,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Illinois,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Cancer,North Carolina,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Smoking,Illinois,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,Pennsylvania,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
Diabetes,United States,College Grad,7,"CDC, Behavioral Risk Factor Surveillance System"
